Datetime,Meter_0391,Meter_2191,Total,PV_kWh,Autocons_kWh,Export_KWh,NetGrid_KWh,Band,NetGrid_kWh
2024-09-27 13:00:00+02:00,0.217,0.065,0.282,3.4503000000000004,0.282,3.1683000000000003,0.0,F1,0.0
2024-09-27 14:00:00+02:00,0.218,0.08,0.298,2.74254,0.298,2.44454,0.0,F1,0.0
2024-09-27 15:00:00+02:00,0.218,0.069,0.287,1.65966,0.287,1.3726600000000002,0.0,F1,0.0
2024-09-27 16:00:00+02:00,0.218,0.07,0.288,0.4788,0.288,0.1908,0.0,F1,0.0
2024-09-27 17:00:00+02:00,0.218,0.069,0.287,0.0,0.0,0.0,0.287,F1,0.287
2024-09-27 18:00:00+02:00,0.231,0.068,0.299,0.0,0.0,0.0,0.299,F1,0.299
2024-09-27 19:00:00+02:00,0.27,0.08,0.35,0.0,0.0,0.0,0.35,F2,0.35
2024-09-27 20:00:00+02:00,0.27,0.081,0.351,0.0,0.0,0.0,0.351,F2,0.351
2024-09-27 21:00:00+02:00,0.27,0.098,0.368,0.0,0.0,0.0,0.368,F2,0.368
2024-09-27 22:00:00+02:00,0.247,0.105,0.352,0.0,0.0,0.0,0.352,F2,0.352
2024-09-27 23:00:00+02:00,0.131,0.075,0.206,0.0,0.0,0.0,0.206,F3,0.206
2024-09-28 00:00:00+02:00,0.175,0.104,0.279,0.0,0.0,0.0,0.279,F3,0.279
2024-09-28 01:00:00+02:00,0.175,0.083,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-09-28 02:00:00+02:00,0.175,0.083,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-09-28 03:00:00+02:00,0.175,0.08,0.255,0.0,0.0,0.0,0.255,F3,0.255
2024-09-28 04:00:00+02:00,0.175,0.068,0.243,0.0,0.0,0.0,0.243,F3,0.243
2024-09-28 05:00:00+02:00,0.175,0.057,0.232,0.0,0.0,0.0,0.232,F3,0.232
2024-09-28 06:00:00+02:00,0.198,0.061,0.259,0.46542,0.259,0.20642,0.0,F3,0.0
2024-09-28 07:00:00+02:00,0.27,0.069,0.339,1.6221,0.339,1.2831,0.0,F2,0.0
2024-09-28 08:00:00+02:00,0.27,0.081,0.351,2.23458,0.351,1.88358,0.0,F2,0.0
2024-09-28 09:00:00+02:00,0.27,0.071,0.341,3.52776,0.341,3.18676,0.0,F2,0.0
2024-09-28 10:00:00+02:00,0.27,0.075,0.345,3.5466,0.345,3.2016,0.0,F2,0.0
2024-09-28 11:00:00+02:00,0.27,0.075,0.345,3.91866,0.345,3.5736600000000003,0.0,F2,0.0
2024-09-28 12:00:00+02:00,0.27,0.932,1.202,3.29868,1.202,2.09668,0.0,F2,0.0
2024-09-28 13:00:00+02:00,0.27,0.313,0.583,3.38292,0.583,2.79992,0.0,F2,0.0
2024-09-28 14:00:00+02:00,0.27,0.202,0.472,2.6748000000000003,0.472,2.2028000000000003,0.0,F2,0.0
2024-09-28 15:00:00+02:00,0.271,0.179,0.45,1.66656,0.45,1.21656,0.0,F2,0.0
2024-09-28 16:00:00+02:00,0.27,0.108,0.378,0.47586,0.378,0.09786,0.0,F2,0.0
2024-09-28 17:00:00+02:00,0.27,0.068,0.338,0.0,0.0,0.0,0.338,F2,0.338
2024-09-28 18:00:00+02:00,0.27,0.064,0.334,0.0,0.0,0.0,0.334,F2,0.334
2024-09-28 19:00:00+02:00,0.27,0.08,0.35,0.0,0.0,0.0,0.35,F2,0.35
2024-09-28 20:00:00+02:00,0.27,0.107,0.377,0.0,0.0,0.0,0.377,F2,0.377
2024-09-28 21:00:00+02:00,0.27,0.085,0.355,0.0,0.0,0.0,0.355,F2,0.355
2024-09-28 22:00:00+02:00,0.246,0.076,0.322,0.0,0.0,0.0,0.322,F2,0.322
2024-09-28 23:00:00+02:00,0.131,0.051,0.182,0.0,0.0,0.0,0.182,F3,0.182
2024-09-29 00:00:00+02:00,0.175,0.066,0.241,0.0,0.0,0.0,0.241,F3,0.241
2024-09-29 01:00:00+02:00,0.175,0.055,0.23,0.0,0.0,0.0,0.23,F3,0.23
2024-09-29 02:00:00+02:00,0.175,0.073,0.248,0.0,0.0,0.0,0.248,F3,0.248
2024-09-29 03:00:00+02:00,0.175,0.081,0.256,0.0,0.0,0.0,0.256,F3,0.256
2024-09-29 04:00:00+02:00,0.175,0.069,0.244,0.0,0.0,0.0,0.244,F3,0.244
2024-09-29 05:00:00+02:00,0.175,0.067,0.242,0.0,0.0,0.0,0.242,F3,0.242
2024-09-29 06:00:00+02:00,0.175,0.061,0.236,0.6606000000000001,0.236,0.4246000000000001,0.0,F3,0.0
2024-09-29 07:00:00+02:00,0.175,0.067,0.242,1.93104,0.242,1.68904,0.0,F3,0.0
2024-09-29 08:00:00+02:00,0.175,0.069,0.244,2.8868400000000003,0.244,2.6428400000000005,0.0,F3,0.0
2024-09-29 09:00:00+02:00,0.174,0.08,0.254,3.50586,0.254,3.25186,0.0,F3,0.0
2024-09-29 10:00:00+02:00,0.175,0.238,0.413,3.83538,0.413,3.4223800000000004,0.0,F3,0.0
2024-09-29 11:00:00+02:00,0.175,1.216,1.391,3.87804,1.391,2.48704,0.0,F3,0.0
2024-09-29 12:00:00+02:00,0.175,0.32,0.495,3.59856,0.495,3.10356,0.0,F3,0.0
2024-09-29 13:00:00+02:00,0.175,0.225,0.4,3.40626,0.4,3.00626,0.0,F3,0.0
2024-09-29 14:00:00+02:00,0.175,0.139,0.314,2.61282,0.314,2.29882,0.0,F3,0.0
2024-09-29 15:00:00+02:00,0.175,0.177,0.352,1.5183,0.352,1.1663,0.0,F3,0.0
2024-09-29 16:00:00+02:00,0.175,0.406,0.581,0.3906,0.3906,0.0,0.1903999999999999,F3,0.1903999999999999
2024-09-29 17:00:00+02:00,0.175,0.311,0.486,0.0,0.0,0.0,0.486,F3,0.486
2024-09-29 18:00:00+02:00,0.175,0.287,0.462,0.0,0.0,0.0,0.462,F3,0.462
2024-09-29 19:00:00+02:00,0.175,0.275,0.45,0.0,0.0,0.0,0.45,F3,0.45
2024-09-29 20:00:00+02:00,0.175,0.169,0.344,0.0,0.0,0.0,0.344,F3,0.344
2024-09-29 21:00:00+02:00,0.175,0.133,0.308,0.0,0.0,0.0,0.308,F3,0.308
2024-09-29 22:00:00+02:00,0.175,0.137,0.312,0.0,0.0,0.0,0.312,F3,0.312
2024-09-29 23:00:00+02:00,0.132,0.097,0.229,0.0,0.0,0.0,0.229,F3,0.229
2024-09-30 00:00:00+02:00,0.175,0.086,0.261,0.0,0.0,0.0,0.261,F3,0.261
2024-09-30 01:00:00+02:00,0.175,0.086,0.261,0.0,0.0,0.0,0.261,F3,0.261
2024-09-30 02:00:00+02:00,0.175,0.069,0.244,0.0,0.0,0.0,0.244,F3,0.244
2024-09-30 03:00:00+02:00,0.175,0.065,0.24,0.0,0.0,0.0,0.24,F3,0.24
2024-09-30 04:00:00+02:00,0.175,0.069,0.244,0.0,0.0,0.0,0.244,F3,0.244
2024-09-30 05:00:00+02:00,0.175,0.062,0.237,0.0,0.0,0.0,0.237,F3,0.237
2024-09-30 06:00:00+02:00,0.2,0.065,0.265,0.73536,0.265,0.47036,0.0,F3,0.0
2024-09-30 07:00:00+02:00,0.256,0.077,0.333,1.88088,0.333,1.54788,0.0,F2,0.0
2024-09-30 08:00:00+02:00,0.218,0.05,0.268,2.7432,0.268,2.4752,0.0,F1,0.0
2024-09-30 09:00:00+02:00,0.218,0.064,0.282,2.5686,0.282,2.2866,0.0,F1,0.0
2024-09-30 10:00:00+02:00,0.218,0.089,0.307,3.61164,0.307,3.30464,0.0,F1,0.0
2024-09-30 11:00:00+02:00,0.218,0.08,0.298,3.73344,0.298,3.43544,0.0,F1,0.0
2024-09-30 12:00:00+02:00,0.217,0.073,0.29,3.20322,0.29,2.91322,0.0,F1,0.0
2024-09-30 13:00:00+02:00,0.218,0.079,0.297,2.18616,0.297,1.88916,0.0,F1,0.0
2024-09-30 14:00:00+02:00,0.218,0.111,0.329,2.50242,0.329,2.17342,0.0,F1,0.0
2024-09-30 15:00:00+02:00,0.218,0.102,0.32,1.47348,0.32,1.15348,0.0,F1,0.0
2024-09-30 16:00:00+02:00,0.217,0.065,0.282,0.25026,0.25026,0.0,0.0317399999999999,F1,0.0317399999999999
2024-09-30 17:00:00+02:00,0.218,0.081,0.299,0.0,0.0,0.0,0.299,F1,0.299
2024-09-30 18:00:00+02:00,0.232,0.072,0.304,0.0,0.0,0.0,0.304,F1,0.304
2024-09-30 19:00:00+02:00,0.27,0.072,0.342,0.0,0.0,0.0,0.342,F2,0.342
2024-09-30 20:00:00+02:00,0.27,0.077,0.347,0.0,0.0,0.0,0.347,F2,0.347
2024-09-30 21:00:00+02:00,0.27,0.075,0.345,0.0,0.0,0.0,0.345,F2,0.345
2024-09-30 22:00:00+02:00,0.246,0.143,0.389,0.0,0.0,0.0,0.389,F2,0.389
2024-09-30 23:00:00+02:00,0.132,0.077,0.209,0.0,0.0,0.0,0.209,F3,0.209
2024-10-01 00:00:00+02:00,0.175,0.075,0.25,0.0,0.0,0.0,0.25,F3,0.25
2024-10-01 01:00:00+02:00,0.175,0.075,0.25,0.0,0.0,0.0,0.25,F3,0.25
2024-10-01 02:00:00+02:00,0.175,0.072,0.247,0.0,0.0,0.0,0.247,F3,0.247
2024-10-01 03:00:00+02:00,0.175,0.056,0.231,0.0,0.0,0.0,0.231,F3,0.231
2024-10-01 04:00:00+02:00,0.175,0.068,0.243,0.0,0.0,0.0,0.243,F3,0.243
2024-10-01 05:00:00+02:00,0.175,0.062,0.237,0.0,0.0,0.0,0.237,F3,0.237
2024-10-01 06:00:00+02:00,0.198,0.068,0.266,0.63798,0.266,0.37198,0.0,F3,0.0
2024-10-01 07:00:00+02:00,0.257,0.078,0.335,1.89312,0.335,1.55812,0.0,F2,0.0
2024-10-01 08:00:00+02:00,0.218,0.066,0.284,2.82474,0.284,2.54074,0.0,F1,0.0
2024-10-01 09:00:00+02:00,0.218,0.07,0.288,3.45822,0.288,3.17022,0.0,F1,0.0
2024-10-01 10:00:00+02:00,0.217,0.071,0.288,3.83772,0.288,3.54972,0.0,F1,0.0
2024-10-01 11:00:00+02:00,0.218,0.059,0.277,3.88254,0.277,3.60554,0.0,F1,0.0
2024-10-01 12:00:00+02:00,0.218,0.077,0.295,3.6171,0.295,3.3221,0.0,F1,0.0
2024-10-01 13:00:00+02:00,0.218,0.131,0.349,3.2232,0.349,2.8742,0.0,F1,0.0
2024-10-01 14:00:00+02:00,0.217,0.125,0.342,2.54016,0.342,2.19816,0.0,F1,0.0
2024-10-01 15:00:00+02:00,0.218,0.089,0.307,1.51968,0.307,1.2126800000000002,0.0,F1,0.0
2024-10-01 16:00:00+02:00,0.218,0.075,0.293,0.34848,0.293,0.05548,0.0,F1,0.0
2024-10-01 17:00:00+02:00,0.218,0.082,0.3,0.0,0.0,0.0,0.3,F1,0.3
2024-10-01 18:00:00+02:00,0.23,0.092,0.322,0.0,0.0,0.0,0.322,F1,0.322
2024-10-01 19:00:00+02:00,0.27,0.122,0.392,0.0,0.0,0.0,0.392,F2,0.392
2024-10-01 20:00:00+02:00,0.27,0.16,0.43,0.0,0.0,0.0,0.43,F2,0.43
2024-10-01 21:00:00+02:00,0.27,0.124,0.394,0.0,0.0,0.0,0.394,F2,0.394
2024-10-01 22:00:00+02:00,0.247,0.117,0.364,0.0,0.0,0.0,0.364,F2,0.364
2024-10-01 23:00:00+02:00,0.131,0.059,0.19,0.0,0.0,0.0,0.19,F3,0.19
2024-10-02 00:00:00+02:00,0.175,0.077,0.252,0.0,0.0,0.0,0.252,F3,0.252
2024-10-02 01:00:00+02:00,0.175,0.069,0.244,0.0,0.0,0.0,0.244,F3,0.244
2024-10-02 02:00:00+02:00,0.175,0.065,0.24,0.0,0.0,0.0,0.24,F3,0.24
2024-10-02 03:00:00+02:00,0.175,0.072,0.247,0.0,0.0,0.0,0.247,F3,0.247
2024-10-02 04:00:00+02:00,0.175,0.061,0.236,0.0,0.0,0.0,0.236,F3,0.236
2024-10-02 05:00:00+02:00,0.175,0.07,0.245,0.0,0.0,0.0,0.245,F3,0.245
2024-10-02 06:00:00+02:00,0.198,0.069,0.267,0.58872,0.267,0.32172,0.0,F3,0.0
2024-10-02 07:00:00+02:00,0.258,0.058,0.316,1.84092,0.316,1.52492,0.0,F2,0.0
2024-10-02 08:00:00+02:00,0.217,0.077,0.294,2.84628,0.294,2.55228,0.0,F1,0.0
2024-10-02 09:00:00+02:00,0.218,0.067,0.285,3.5109,0.285,3.2259,0.0,F1,0.0
2024-10-02 10:00:00+02:00,0.218,0.079,0.297,3.85302,0.297,3.55602,0.0,F1,0.0
2024-10-02 11:00:00+02:00,0.218,0.076,0.294,3.78606,0.294,3.49206,0.0,F1,0.0
2024-10-02 12:00:00+02:00,0.217,0.056,0.273,3.53622,0.273,3.26322,0.0,F1,0.0
2024-10-02 13:00:00+02:00,0.218,0.119,0.337,3.20526,0.337,2.86826,0.0,F1,0.0
2024-10-02 14:00:00+02:00,0.218,0.096,0.314,2.51784,0.314,2.20384,0.0,F1,0.0
2024-10-02 15:00:00+02:00,0.218,0.061,0.279,1.51248,0.279,1.23348,0.0,F1,0.0
2024-10-02 16:00:00+02:00,0.218,0.067,0.285,0.35946,0.285,0.07446,0.0,F1,0.0
2024-10-02 17:00:00+02:00,0.217,0.065,0.282,0.0,0.0,0.0,0.282,F1,0.282
2024-10-02 18:00:00+02:00,0.231,0.066,0.297,0.0,0.0,0.0,0.297,F1,0.297
2024-10-02 19:00:00+02:00,0.27,0.072,0.342,0.0,0.0,0.0,0.342,F2,0.342
2024-10-02 20:00:00+02:00,0.27,0.107,0.377,0.0,0.0,0.0,0.377,F2,0.377
2024-10-02 21:00:00+02:00,0.27,0.114,0.384,0.0,0.0,0.0,0.384,F2,0.384
2024-10-02 22:00:00+02:00,0.247,0.1,0.347,0.0,0.0,0.0,0.347,F2,0.347
2024-10-02 23:00:00+02:00,0.131,0.077,0.208,0.0,0.0,0.0,0.208,F3,0.208
2024-10-03 00:00:00+02:00,0.175,0.087,0.262,0.0,0.0,0.0,0.262,F3,0.262
2024-10-03 01:00:00+02:00,0.175,0.067,0.242,0.0,0.0,0.0,0.242,F3,0.242
2024-10-03 02:00:00+02:00,0.175,0.071,0.246,0.0,0.0,0.0,0.246,F3,0.246
2024-10-03 03:00:00+02:00,0.175,0.061,0.236,0.0,0.0,0.0,0.236,F3,0.236
2024-10-03 04:00:00+02:00,0.175,0.071,0.246,0.0,0.0,0.0,0.246,F3,0.246
2024-10-03 05:00:00+02:00,0.175,0.064,0.239,0.0,0.0,0.0,0.239,F3,0.239
2024-10-03 06:00:00+02:00,0.198,0.054,0.252,0.5668200000000001,0.252,0.3148200000000001,0.0,F3,0.0
2024-10-03 07:00:00+02:00,0.257,0.076,0.333,1.39044,0.333,1.0574400000000002,0.0,F2,0.0
2024-10-03 08:00:00+02:00,0.218,0.058,0.276,2.63592,0.276,2.35992,0.0,F1,0.0
2024-10-03 09:00:00+02:00,0.218,0.071,0.289,3.13662,0.289,2.84762,0.0,F1,0.0
2024-10-03 10:00:00+02:00,0.217,0.067,0.284,3.74472,0.284,3.46072,0.0,F1,0.0
2024-10-03 11:00:00+02:00,0.218,0.083,0.301,3.85638,0.301,3.55538,0.0,F1,0.0
2024-10-03 12:00:00+02:00,0.218,0.072,0.29,3.61362,0.29,3.32362,0.0,F1,0.0
2024-10-03 13:00:00+02:00,0.218,0.05,0.268,3.19458,0.268,2.9265799999999995,0.0,F1,0.0
2024-10-03 14:00:00+02:00,0.218,0.063,0.281,2.49114,0.281,2.2101399999999995,0.0,F1,0.0
2024-10-03 15:00:00+02:00,0.217,0.056,0.273,1.47768,0.273,1.2046800000000002,0.0,F1,0.0
2024-10-03 16:00:00+02:00,0.218,0.067,0.285,0.30924,0.285,0.02424,0.0,F1,0.0
2024-10-03 17:00:00+02:00,0.218,0.065,0.283,0.0,0.0,0.0,0.283,F1,0.283
2024-10-03 18:00:00+02:00,0.231,0.09,0.321,0.0,0.0,0.0,0.321,F1,0.321
2024-10-03 19:00:00+02:00,0.27,0.089,0.359,0.0,0.0,0.0,0.359,F2,0.359
2024-10-03 20:00:00+02:00,0.27,0.11,0.38,0.0,0.0,0.0,0.38,F2,0.38
2024-10-03 21:00:00+02:00,0.27,0.11,0.38,0.0,0.0,0.0,0.38,F2,0.38
2024-10-03 22:00:00+02:00,0.246,0.102,0.348,0.0,0.0,0.0,0.348,F2,0.348
2024-10-03 23:00:00+02:00,0.131,0.085,0.216,0.0,0.0,0.0,0.216,F3,0.216
2024-10-04 00:00:00+02:00,0.175,0.083,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-10-04 01:00:00+02:00,0.175,0.078,0.253,0.0,0.0,0.0,0.253,F3,0.253
2024-10-04 02:00:00+02:00,0.175,0.063,0.238,0.0,0.0,0.0,0.238,F3,0.238
2024-10-04 03:00:00+02:00,0.175,0.053,0.228,0.0,0.0,0.0,0.228,F3,0.228
2024-10-04 04:00:00+02:00,0.175,0.07,0.245,0.0,0.0,0.0,0.245,F3,0.245
2024-10-04 05:00:00+02:00,0.175,0.062,0.237,0.0,0.0,0.0,0.237,F3,0.237
2024-10-04 06:00:00+02:00,0.199,0.071,0.27,0.17424,0.17424,0.0,0.09576,F3,0.09576
2024-10-04 07:00:00+02:00,0.257,0.058,0.315,0.32856,0.315,0.01356,0.0,F2,0.0
2024-10-04 08:00:00+02:00,0.218,0.08,0.298,1.05594,0.298,0.7579400000000001,0.0,F1,0.0
2024-10-04 09:00:00+02:00,0.217,0.058,0.275,1.88874,0.275,1.61374,0.0,F1,0.0
2024-10-04 10:00:00+02:00,0.218,0.069,0.287,2.72862,0.287,2.44162,0.0,F1,0.0
2024-10-04 11:00:00+02:00,0.218,0.055,0.273,2.4222,0.273,2.1492,0.0,F1,0.0
2024-10-04 12:00:00+02:00,0.218,0.066,0.284,0.29538,0.284,0.01138,0.0,F1,0.0
2024-10-04 13:00:00+02:00,0.217,0.094,0.311,0.21684,0.21684,0.0,0.09416,F1,0.09416
2024-10-04 14:00:00+02:00,0.218,0.105,0.323,0.2632799999999999,0.2632799999999999,0.0,0.05972,F1,0.05972
2024-10-04 15:00:00+02:00,0.218,0.087,0.305,0.5991000000000001,0.305,0.2941000000000001,0.0,F1,0.0
2024-10-04 16:00:00+02:00,0.218,0.314,0.532,0.2082,0.2082,0.0,0.3238,F1,0.3238
2024-10-04 17:00:00+02:00,0.218,0.05,0.268,0.0,0.0,0.0,0.268,F1,0.268
2024-10-04 18:00:00+02:00,0.231,0.101,0.332,0.0,0.0,0.0,0.332,F1,0.332
2024-10-04 19:00:00+02:00,0.27,0.152,0.422,0.0,0.0,0.0,0.422,F2,0.422
2024-10-04 20:00:00+02:00,0.27,0.123,0.393,0.0,0.0,0.0,0.393,F2,0.393
2024-10-04 21:00:00+02:00,0.27,0.124,0.394,0.0,0.0,0.0,0.394,F2,0.394
2024-10-04 22:00:00+02:00,0.246,0.12,0.366,0.0,0.0,0.0,0.366,F2,0.366
2024-10-04 23:00:00+02:00,0.131,0.087,0.218,0.0,0.0,0.0,0.218,F3,0.218
2024-10-05 00:00:00+02:00,0.212,0.076,0.288,0.0,0.0,0.0,0.288,F3,0.288
2024-10-05 01:00:00+02:00,0.204,0.076,0.28,0.0,0.0,0.0,0.28,F3,0.28
2024-10-05 02:00:00+02:00,0.19,0.074,0.264,0.0,0.0,0.0,0.264,F3,0.264
2024-10-05 03:00:00+02:00,0.196,0.062,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-10-05 04:00:00+02:00,0.196,0.069,0.265,0.0,0.0,0.0,0.265,F3,0.265
2024-10-05 05:00:00+02:00,0.197,0.061,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-10-05 06:00:00+02:00,0.217,0.058,0.275,0.49548,0.275,0.22048,0.0,F3,0.0
2024-10-05 07:00:00+02:00,0.252,0.052,0.304,1.77468,0.304,1.47068,0.0,F2,0.0
2024-10-05 08:00:00+02:00,0.26,0.079,0.339,2.70258,0.339,2.36358,0.0,F2,0.0
2024-10-05 09:00:00+02:00,0.37,0.069,0.439,3.32988,0.439,2.89088,0.0,F2,0.0
2024-10-05 10:00:00+02:00,0.388,0.688,1.076,3.31668,1.076,2.24068,0.0,F2,0.0
2024-10-05 11:00:00+02:00,0.395,0.553,0.948,3.70026,0.948,2.75226,0.0,F2,0.0
2024-10-05 12:00:00+02:00,0.342,0.139,0.481,3.44646,0.481,2.96546,0.0,F2,0.0
2024-10-05 13:00:00+02:00,0.385,0.206,0.591,2.9197800000000003,0.591,2.32878,0.0,F2,0.0
2024-10-05 14:00:00+02:00,0.432,0.177,0.609,1.65144,0.609,1.04244,0.0,F2,0.0
2024-10-05 15:00:00+02:00,0.407,0.07,0.477,1.28244,0.477,0.80544,0.0,F2,0.0
2024-10-05 16:00:00+02:00,0.317,0.063,0.38,0.2382,0.2382,0.0,0.1418,F2,0.1418
2024-10-05 17:00:00+02:00,0.354,0.338,0.692,0.0,0.0,0.0,0.692,F2,0.692
2024-10-05 18:00:00+02:00,0.316,1.479,1.795,0.0,0.0,0.0,1.795,F2,1.795
2024-10-05 19:00:00+02:00,0.372,0.544,0.916,0.0,0.0,0.0,0.916,F2,0.916
2024-10-05 20:00:00+02:00,0.408,0.579,0.987,0.0,0.0,0.0,0.987,F2,0.987
2024-10-05 21:00:00+02:00,0.419,0.541,0.96,0.0,0.0,0.0,0.96,F2,0.96
2024-10-05 22:00:00+02:00,0.351,0.315,0.666,0.0,0.0,0.0,0.666,F2,0.666
2024-10-05 23:00:00+02:00,0.176,0.039,0.215,0.0,0.0,0.0,0.215,F3,0.215
2024-10-06 00:00:00+02:00,0.127,0.085,0.212,0.0,0.0,0.0,0.212,F3,0.212
2024-10-06 01:00:00+02:00,0.155,0.073,0.228,0.0,0.0,0.0,0.228,F3,0.228
2024-10-06 02:00:00+02:00,0.149,0.063,0.212,0.0,0.0,0.0,0.212,F3,0.212
2024-10-06 03:00:00+02:00,0.129,0.067,0.196,0.0,0.0,0.0,0.196,F3,0.196
2024-10-06 04:00:00+02:00,0.186,0.061,0.247,0.0,0.0,0.0,0.247,F3,0.247
2024-10-06 05:00:00+02:00,0.121,0.072,0.193,0.0,0.0,0.0,0.193,F3,0.193
2024-10-06 06:00:00+02:00,0.213,0.061,0.274,0.50184,0.274,0.2278399999999999,0.0,F3,0.0
2024-10-06 07:00:00+02:00,0.178,0.064,0.242,1.6038599999999998,0.242,1.3618599999999998,0.0,F3,0.0
2024-10-06 08:00:00+02:00,0.196,0.065,0.261,2.13708,0.261,1.87608,0.0,F3,0.0
2024-10-06 09:00:00+02:00,0.62,0.388,1.008,3.00894,1.008,2.00094,0.0,F3,0.0
2024-10-06 10:00:00+02:00,0.723,0.265,0.988,3.71268,0.988,2.72468,0.0,F3,0.0
2024-10-06 11:00:00+02:00,0.331,0.347,0.678,3.9192,0.678,3.2412,0.0,F3,0.0
2024-10-06 12:00:00+02:00,0.765,1.042,1.807,3.71028,1.807,1.90328,0.0,F3,0.0
2024-10-06 13:00:00+02:00,0.817,0.54,1.357,3.23046,1.357,1.87346,0.0,F3,0.0
2024-10-06 14:00:00+02:00,0.454,0.479,0.933,2.5392,0.933,1.6061999999999996,0.0,F3,0.0
2024-10-06 15:00:00+02:00,0.334,0.452,0.786,1.44858,0.786,0.66258,0.0,F3,0.0
2024-10-06 16:00:00+02:00,0.251,1.958,2.209,0.2442,0.2442,0.0,1.9648,F3,1.9648
2024-10-06 17:00:00+02:00,0.167,0.235,0.402,0.0,0.0,0.0,0.402,F3,0.402
2024-10-06 18:00:00+02:00,0.234,0.157,0.391,0.0,0.0,0.0,0.391,F3,0.391
2024-10-06 19:00:00+02:00,0.196,0.156,0.352,0.0,0.0,0.0,0.352,F3,0.352
2024-10-06 20:00:00+02:00,0.333,0.057,0.39,0.0,0.0,0.0,0.39,F3,0.39
2024-10-06 21:00:00+02:00,0.397,0.123,0.52,0.0,0.0,0.0,0.52,F3,0.52
2024-10-06 22:00:00+02:00,0.261,0.143,0.404,0.0,0.0,0.0,0.404,F3,0.404
2024-10-06 23:00:00+02:00,0.154,0.082,0.236,0.0,0.0,0.0,0.236,F3,0.236
2024-10-07 00:00:00+02:00,0.105,0.065,0.17,0.0,0.0,0.0,0.17,F3,0.17
2024-10-07 01:00:00+02:00,0.16,0.057,0.217,0.0,0.0,0.0,0.217,F3,0.217
2024-10-07 02:00:00+02:00,0.187,0.064,0.251,0.0,0.0,0.0,0.251,F3,0.251
2024-10-07 03:00:00+02:00,0.11,0.049,0.159,0.0,0.0,0.0,0.159,F3,0.159
2024-10-07 04:00:00+02:00,0.172,0.064,0.236,0.0,0.0,0.0,0.236,F3,0.236
2024-10-07 05:00:00+02:00,0.181,0.057,0.238,0.0,0.0,0.0,0.238,F3,0.238
2024-10-07 06:00:00+02:00,0.214,0.068,0.282,0.4761,0.282,0.1941,0.0,F3,0.0
2024-10-07 07:00:00+02:00,0.197,0.072,0.269,1.74342,0.269,1.4744199999999998,0.0,F2,0.0
2024-10-07 08:00:00+02:00,0.165,0.072,0.237,2.73684,0.237,2.49984,0.0,F1,0.0
2024-10-07 09:00:00+02:00,0.097,0.071,0.168,3.4347,0.168,3.2667,0.0,F1,0.0
2024-10-07 10:00:00+02:00,0.142,0.075,0.217,3.78978,0.217,3.5727800000000003,0.0,F1,0.0
2024-10-07 11:00:00+02:00,0.185,0.071,0.256,3.8493,0.256,3.5933,0.0,F1,0.0
2024-10-07 12:00:00+02:00,0.094,0.062,0.156,3.70254,0.156,3.54654,0.0,F1,0.0
2024-10-07 13:00:00+02:00,0.163,0.099,0.262,3.20304,0.262,2.94104,0.0,F1,0.0
2024-10-07 14:00:00+02:00,0.304,0.098,0.402,2.50812,0.402,2.10612,0.0,F1,0.0
2024-10-07 15:00:00+02:00,0.163,0.083,0.246,1.4214,0.246,1.1754,0.0,F1,0.0
2024-10-07 16:00:00+02:00,0.208,1.593,1.801,0.20574,0.20574,0.0,1.59526,F1,1.59526
2024-10-07 17:00:00+02:00,0.131,0.719,0.85,0.0,0.0,0.0,0.85,F1,0.85
2024-10-07 18:00:00+02:00,0.194,0.532,0.726,0.0,0.0,0.0,0.726,F1,0.726
2024-10-07 19:00:00+02:00,0.346,0.532,0.878,0.0,0.0,0.0,0.878,F2,0.878
2024-10-07 20:00:00+02:00,1.025,0.47,1.495,0.0,0.0,0.0,1.495,F2,1.495
2024-10-07 21:00:00+02:00,0.88,0.171,1.051,0.0,0.0,0.0,1.051,F2,1.051
2024-10-07 22:00:00+02:00,0.21,0.103,0.313,0.0,0.0,0.0,0.313,F2,0.313
2024-10-07 23:00:00+02:00,0.217,0.084,0.301,0.0,0.0,0.0,0.301,F3,0.301
2024-10-08 00:00:00+02:00,0.135,0.099,0.234,0.0,0.0,0.0,0.234,F3,0.234
2024-10-08 01:00:00+02:00,0.098,0.062,0.16,0.0,0.0,0.0,0.16,F3,0.16
2024-10-08 02:00:00+02:00,0.17,0.066,0.236,0.0,0.0,0.0,0.236,F3,0.236
2024-10-08 03:00:00+02:00,0.088,0.05,0.138,0.0,0.0,0.0,0.138,F3,0.138
2024-10-08 04:00:00+02:00,0.095,0.064,0.159,0.0,0.0,0.0,0.159,F3,0.159
2024-10-08 05:00:00+02:00,0.168,0.06,0.228,0.0,0.0,0.0,0.228,F3,0.228
2024-10-08 06:00:00+02:00,0.141,0.058,0.199,0.44664,0.199,0.2476399999999999,0.0,F3,0.0
2024-10-08 07:00:00+02:00,0.114,0.081,0.195,0.95766,0.195,0.7626599999999999,0.0,F2,0.0
2024-10-08 08:00:00+02:00,0.18,0.054,0.234,3.0492,0.234,2.8152,0.0,F1,0.0
